,Work,School,University,Leisure,Shopping,Accompany,Other
176.0,0.0002588661661920787,0.00047415836889521106,0.0,0.0008227067050596463,0.0,0.0006849315068493152,0.0
177.0,0.0,0.0,0.0,0.0004113533525298232,0.0,0.0,0.0
178.0,0.000776598498576236,0.00047415836889521106,0.0,0.0016454134101192926,0.0,0.0,0.0
179.0,0.0,0.0,0.0,0.0008227067050596463,0.0,0.0,0.0
180.0,0.009319181982914834,0.013750592697961118,0.01818181818181818,0.011106540518305223,0.00408997955010225,0.0061643835616438354,0.023809523809523808
181.0,0.0,0.00047415836889521106,0.0,0.0,0.0006816632583503749,0.0,0.0
182.0,0.0,0.0,0.01818181818181818,0.0,0.0003408316291751875,0.0006849315068493152,0.0
183.0,0.0,0.0009483167377904221,0.0,0.0004113533525298232,0.0003408316291751875,0.0,0.0
184.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
185.0,0.004918457157649495,0.012328117591275486,0.0,0.007815713698066641,0.00408997955010225,0.00410958904109589,0.0
186.0,0.0,0.0,0.0,0.0004113533525298232,0.0,0.0,0.0
187.0,0.0002588661661920787,0.00047415836889521106,0.0,0.0004113533525298232,0.0,0.0,0.0
188.0,0.0,0.00047415836889521106,0.0,0.0004113533525298232,0.0,0.0,0.0
189.0,0.0,0.0009483167377904221,0.0,0.0,0.0,0.0,0.0
190.0,0.0038829924928811812,0.014224751066856332,0.01818181818181818,0.013574660633484163,0.004430811179277436,0.0013698630136986301,0.009523809523809523
193.0,0.0,0.001422475106685633,0.0,0.0008227067050596463,0.0,0.0,0.0
195.0,0.0036241263266891016,0.016595542911332386,0.0,0.014808720691073632,0.0010224948875255623,0.0013698630136986301,0.0047619047619047615
197.0,0.0,0.0009483167377904221,0.0,0.0,0.0,0.0,0.0
198.0,0.0,0.00047415836889521106,0.0,0.0004113533525298232,0.0,0.0,0.0
199.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
200.0,0.0038829924928811812,0.013276434329065908,0.01818181818181818,0.009872480460715757,0.0034083162917518746,0.002054794520547945,0.0047619047619047615
202.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
203.0,0.0002588661661920787,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
204.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
205.0,0.004659590991457417,0.007586533902323377,0.0,0.005758946935417524,0.0023858214042263124,0.004794520547945207,0.0047619047619047615
207.0,0.0005177323323841574,0.0,0.0,0.0008227067050596463,0.0,0.0,0.0
208.0,0.0005177323323841574,0.00047415836889521106,0.0,0.0004113533525298232,0.0,0.0,0.0
209.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
210.0,0.007765984985762361,0.013276434329065908,0.01818181818181818,0.01727684080625257,0.0027266530334015,0.00410958904109589,0.0047619047619047615
212.0,0.0002588661661920787,0.0009483167377904221,0.0,0.0004113533525298232,0.0,0.0,0.0
213.0,0.0005177323323841574,0.0,0.0,0.0,0.0,0.0,0.0
215.0,0.003365260160497023,0.006638217164532954,0.0,0.006993006993006993,0.0023858214042263124,0.0006849315068493152,0.0
218.0,0.0002588661661920787,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
220.0,0.00595392182241781,0.005689900426742532,0.0,0.00946112710818593,0.0027266530334015,0.0013698630136986301,0.0
222.0,0.0,0.0,0.0,0.0004113533525298232,0.0,0.0,0.0
223.0,0.0005177323323841574,0.001422475106685633,0.0,0.0004113533525298232,0.0,0.0,0.0
224.0,0.0,0.0,0.0,0.0004113533525298232,0.0,0.0,0.0
225.0,0.0075071188195702816,0.005689900426742532,0.03636363636363636,0.011517893870835048,0.00136332651670075,0.00410958904109589,0.01904761904761905
227.0,0.0,0.0,0.0,0.0004113533525298232,0.0,0.0,0.0
228.0,0.0002588661661920787,0.0009483167377904221,0.0,0.0008227067050596463,0.0,0.0,0.0
230.0,0.006730520320994046,0.012328117591275486,0.01818181818181818,0.011517893870835048,0.0023858214042263124,0.002054794520547945,0.0047619047619047615
233.0,0.0010354646647683149,0.0009483167377904221,0.0,0.0004113533525298232,0.0,0.0,0.0
235.0,0.006730520320994046,0.006638217164532954,0.054545454545454536,0.007815713698066641,0.0023858214042263124,0.0013698630136986301,0.0
237.0,0.0,0.0,0.0,0.0008227067050596463,0.0,0.0,0.0
238.0,0.0005177323323841574,0.0,0.0,0.0012340600575894696,0.0006816632583503749,0.0,0.0047619047619047615
239.0,0.000776598498576236,0.0,0.0,0.0004113533525298232,0.0,0.0,0.0
240.0,0.014237639140564327,0.01469890943575154,0.0,0.00946112710818593,0.00136332651670075,0.003424657534246575,0.0047619047619047615
241.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
242.0,0.000776598498576236,0.001422475106685633,0.01818181818181818,0.0,0.0,0.0006849315068493152,0.0
243.0,0.0002588661661920787,0.0,0.0,0.0008227067050596463,0.0,0.0,0.0
245.0,0.007248252653378203,0.011853959222380276,0.0,0.003290826820238585,0.0003408316291751875,0.0013698630136986301,0.0047619047619047615
246.0,0.0,0.0,0.0,0.0,0.0003408316291751875,0.0,0.0
247.0,0.0005177323323841574,0.001422475106685633,0.0,0.0,0.0,0.0,0.0
249.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
250.0,0.009319181982914834,0.01469890943575154,0.01818181818181818,0.00658165364047717,0.0017041581458759373,0.0,0.0047619047619047615
251.0,0.0,0.0,0.0,0.0004113533525298232,0.0,0.0,0.0
252.0,0.000776598498576236,0.0,0.0,0.0012340600575894696,0.0,0.0,0.0
253.0,0.0002588661661920787,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
255.0,0.00802485115195444,0.013750592697961118,0.0,0.0053475935828877,0.00136332651670075,0.002054794520547945,0.0047619047619047615
256.0,0.0002588661661920787,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
257.0,0.0,0.0,0.0,0.0004113533525298232,0.0,0.0,0.0
258.0,0.0002588661661920787,0.00047415836889521106,0.0,0.0008227067050596463,0.0,0.0,0.0
260.0,0.006730520320994046,0.009957325746799429,0.0,0.007404360345536816,0.0003408316291751875,0.0006849315068493152,0.014285714285714284
264.0,0.0,0.0,0.0,0.0,0.0003408316291751875,0.0,0.0
265.0,0.0075071188195702816,0.002844950213371266,0.01818181818181818,0.004936240230357878,0.0010224948875255623,0.0006849315068493152,0.0
267.0,0.0005177323323841574,0.0009483167377904221,0.0,0.0,0.0,0.0,0.0
268.0,0.0002588661661920787,0.0,0.0,0.0004113533525298232,0.0003408316291751875,0.0006849315068493152,0.0
269.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
270.0,0.008801449650530677,0.004267425320056899,0.01818181818181818,0.006170300287947347,0.0010224948875255623,0.0013698630136986301,0.014285714285714284
272.0,0.0005177323323841574,0.0,0.0,0.0,0.0,0.0,0.0
273.0,0.0,0.0,0.01818181818181818,0.0004113533525298232,0.0,0.0,0.0
274.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
275.0,0.006730520320994046,0.0037932669511616885,0.0,0.002879473467708762,0.0,0.0,0.0
276.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
278.0,0.0002588661661920787,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
279.0,0.0,0.0,0.0,0.0008227067050596463,0.0,0.0,0.0
280.0,0.0064716541548019675,0.0018966334755808442,0.0,0.003702180172768408,0.0006816632583503749,0.0013698630136986301,0.0
283.0,0.0005177323323841574,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
285.0,0.006212787988609888,0.003319108582266477,0.0,0.002468120115178939,0.0017041581458759373,0.0006849315068493152,0.0
287.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0
288.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
289.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
290.0,0.004918457157649495,0.0037932669511616885,0.01818181818181818,0.004113533525298231,0.00136332651670075,0.0006849315068493152,0.0
292.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
294.0,0.0,0.0,0.0,0.0,0.0006816632583503749,0.0,0.0
295.0,0.004918457157649495,0.003319108582266477,0.0,0.0020567667626491155,0.00136332651670075,0.0,0.0
296.0,0.0002588661661920787,0.0,0.0,0.0004113533525298232,0.0,0.0,0.0
297.0,0.0,0.001422475106685633,0.0,0.0,0.0,0.0,0.0
298.0,0.0002588661661920787,0.0,0.0,0.0016454134101192926,0.0,0.0,0.0
300.0,0.01009578048149107,0.00474158368895211,0.03636363636363636,0.00658165364047717,0.0,0.0013698630136986301,0.0
301.0,0.0005177323323841574,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
302.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
303.0,0.0002588661661920787,0.0,0.0,0.0004113533525298232,0.0003408316291751875,0.0,0.0
304.0,0.0002588661661920787,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
305.0,0.00414185865907326,0.0018966334755808442,0.0,0.002468120115178939,0.0,0.0,0.0
307.0,0.0002588661661920787,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
308.0,0.0,0.0,0.0,0.0,0.0003408316291751875,0.0,0.0
310.0,0.005695055656225731,0.0009483167377904221,0.0,0.003702180172768408,0.0006816632583503749,0.0006849315068493152,0.0047619047619047615
312.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
314.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
315.0,0.006212787988609888,0.002370791844476055,0.0,0.002468120115178939,0.00136332651670075,0.0,0.0
316.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
317.0,0.0002588661661920787,0.0,0.0,0.0,0.0003408316291751875,0.0,0.0
318.0,0.0005177323323841574,0.0,0.0,0.0004113533525298232,0.0,0.0,0.0
320.0,0.005695055656225731,0.001422475106685633,0.0,0.004524886877828055,0.0003408316291751875,0.0006849315068493152,0.009523809523809523
321.0,0.0,0.0,0.0,0.0008227067050596463,0.0,0.0,0.0
323.0,0.0,0.0,0.0,0.0,0.0006816632583503749,0.0,0.0
325.0,0.0020709293295366298,0.00047415836889521106,0.0,0.004113533525298231,0.0003408316291751875,0.0,0.0
326.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0006849315068493152,0.0
327.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
328.0,0.000776598498576236,0.0,0.0,0.0,0.0,0.0,0.0
329.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
330.0,0.006989386487186125,0.001422475106685633,0.0,0.002879473467708762,0.0034083162917518746,0.0,0.0
333.0,0.0,0.0,0.0,0.0004113533525298232,0.0,0.0,0.0
335.0,0.0010354646647683149,0.00047415836889521106,0.0,0.0,0.0003408316291751875,0.0,0.0
337.0,0.000776598498576236,0.0,0.0,0.0,0.0,0.0,0.0
340.0,0.0036241263266891016,0.001422475106685633,0.0,0.003290826820238585,0.0003408316291751875,0.0,0.0
342.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
343.0,0.0,0.0,0.0,0.0012340600575894696,0.0,0.0,0.0
345.0,0.002847527828112865,0.0009483167377904221,0.0,0.004113533525298231,0.0,0.0006849315068493152,0.0
349.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
350.0,0.001553196997152472,0.00047415836889521106,0.0,0.0020567667626491155,0.0006816632583503749,0.0,0.0
352.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
353.0,0.0005177323323841574,0.0,0.0,0.0,0.0,0.0,0.0
355.0,0.002588661661920787,0.0009483167377904221,0.0,0.003290826820238585,0.0003408316291751875,0.0,0.0
360.0,0.0064716541548019675,0.002844950213371266,0.0,0.004524886877828055,0.0003408316291751875,0.0,0.0047619047619047615
363.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
365.0,0.003365260160497023,0.001422475106685633,0.0,0.0,0.0003408316291751875,0.0,0.0
368.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
370.0,0.0023297954957287085,0.001422475106685633,0.0,0.0008227067050596463,0.0010224948875255623,0.0006849315068493152,0.0047619047619047615
371.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
374.0,0.0,0.0,0.0,0.0004113533525298232,0.0,0.0,0.0
375.0,0.004918457157649495,0.003319108582266477,0.0,0.0020567667626491155,0.0,0.0,0.0
380.0,0.002588661661920787,0.003319108582266477,0.0,0.0016454134101192926,0.0006816632583503749,0.0,0.0
383.0,0.0005177323323841574,0.0,0.0,0.0,0.0,0.0,0.0
385.0,0.001553196997152472,0.003319108582266477,0.0,0.0,0.0,0.0,0.0
390.0,0.0036241263266891016,0.0037932669511616885,0.0,0.002879473467708762,0.0010224948875255623,0.0006849315068493152,0.014285714285714284
393.0,0.0005177323323841574,0.0,0.0,0.0,0.0,0.0,0.0
395.0,0.0023297954957287085,0.0009483167377904221,0.0,0.0008227067050596463,0.0,0.0,0.014285714285714284
397.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
400.0,0.0036241263266891016,0.0018966334755808442,0.0,0.0012340600575894696,0.0006816632583503749,0.0,0.0
405.0,0.002847527828112865,0.001422475106685633,0.0,0.0004113533525298232,0.0,0.0,0.0
407.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
410.0,0.0018120631633445508,0.0009483167377904221,0.0,0.0020567667626491155,0.0006816632583503749,0.0,0.0
412.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
413.0,0.0,0.0,0.0,0.0,0.0003408316291751875,0.0,0.0
415.0,0.0020709293295366298,0.0018966334755808442,0.0,0.0012340600575894696,0.0006816632583503749,0.0006849315068493152,0.0
416.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
419.0,0.0005177323323841574,0.0,0.0,0.0,0.0,0.0,0.0
420.0,0.00595392182241781,0.005215742057847321,0.0,0.004936240230357878,0.00136332651670075,0.00410958904109589,0.0047619047619047615
423.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
425.0,0.004400724825265339,0.001422475106685633,0.0,0.0008227067050596463,0.0,0.0,0.0
428.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
429.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
430.0,0.004400724825265339,0.0018966334755808442,0.0,0.0008227067050596463,0.0,0.0,0.0
431.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
433.0,0.0,0.0009483167377904221,0.0,0.0,0.0,0.0,0.0
434.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
435.0,0.006212787988609888,0.0018966334755808442,0.03636363636363636,0.0012340600575894696,0.0,0.0,0.0047619047619047615
437.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
438.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
440.0,0.0038829924928811812,0.002844950213371266,0.0,0.0004113533525298232,0.0003408316291751875,0.0006849315068493152,0.0
444.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
445.0,0.002847527828112865,0.0037932669511616885,0.0,0.0008227067050596463,0.0,0.0,0.0
446.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
450.0,0.009319181982914834,0.006164058795637743,0.01818181818181818,0.0004113533525298232,0.0,0.0006849315068493152,0.0047619047619047615
451.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
452.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
453.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
454.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
455.0,0.00414185865907326,0.002844950213371266,0.01818181818181818,0.0012340600575894696,0.0010224948875255623,0.0,0.0
457.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
460.0,0.01009578048149107,0.004267425320056899,0.01818181818181818,0.0012340600575894696,0.0003408316291751875,0.0006849315068493152,0.0
462.0,0.0005177323323841574,0.0,0.0,0.0,0.0,0.0,0.0
463.0,0.0,0.00047415836889521106,0.0,0.0004113533525298232,0.0,0.0,0.0
464.0,0.0002588661661920787,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
465.0,0.008283717318146519,0.007586533902323377,0.0,0.003702180172768408,0.0003408316291751875,0.0,0.0
466.0,0.0,0.0009483167377904221,0.0,0.0,0.0,0.0,0.0
468.0,0.0005177323323841574,0.0009483167377904221,0.0,0.0,0.0,0.0,0.0
469.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
470.0,0.004659590991457417,0.006164058795637743,0.01818181818181818,0.0012340600575894696,0.0006816632583503749,0.0,0.0
472.0,0.0005177323323841574,0.0,0.0,0.0,0.0,0.0,0.0
473.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
474.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
475.0,0.0054361894900336535,0.007112375533428166,0.0,0.0,0.0,0.0,0.0047619047619047615
477.0,0.0002588661661920787,0.0009483167377904221,0.0,0.0,0.0,0.0,0.0
478.0,0.0,0.001422475106685633,0.0,0.0,0.0,0.0,0.0
479.0,0.0002588661661920787,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
480.0,0.016308568470100957,0.026552868658131817,0.01818181818181818,0.002468120115178939,0.0,0.0006849315068493152,0.0047619047619047615
482.0,0.0,0.001422475106685633,0.0,0.0,0.0,0.0,0.0
483.0,0.0002588661661920787,0.0018966334755808442,0.0,0.0004113533525298232,0.0,0.0,0.0
485.0,0.0064716541548019675,0.008060692271218587,0.01818181818181818,0.0,0.0,0.0006849315068493152,0.0
486.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
487.0,0.0,0.002844950213371266,0.0,0.0,0.0,0.0,0.0
488.0,0.0002588661661920787,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
490.0,0.01190784364483562,0.019914651493598858,0.0,0.0,0.0,0.0,0.0
492.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
493.0,0.0,0.0,0.0,0.0,0.0003408316291751875,0.0,0.0
495.0,0.019156096298213826,0.009009009009009007,0.0,0.0008227067050596463,0.0,0.0006849315068493152,0.0
496.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
497.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
498.0,0.0005177323323841574,0.00047415836889521106,0.0,0.0004113533525298232,0.0,0.0,0.0
500.0,0.007765984985762361,0.00948316737790422,0.01818181818181818,0.0004113533525298232,0.0010224948875255623,0.0,0.0
501.0,0.0,0.0018966334755808442,0.0,0.0,0.0,0.0,0.0
502.0,0.0005177323323841574,0.0,0.0,0.0,0.0,0.0,0.0
503.0,0.0005177323323841574,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
505.0,0.011390111312451462,0.006164058795637743,0.0,0.0,0.0,0.0,0.0
507.0,0.0002588661661920787,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
508.0,0.0,0.0018966334755808442,0.0,0.0,0.0,0.0,0.0
509.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
510.0,0.02381568728967124,0.009009009009009007,0.01818181818181818,0.0008227067050596463,0.0003408316291751875,0.0,0.0
511.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
512.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
513.0,0.0002588661661920787,0.0009483167377904221,0.0,0.0,0.0,0.0,0.0
515.0,0.010872378980067305,0.006164058795637743,0.01818181818181818,0.0,0.0003408316291751875,0.0,0.0
517.0,0.0005177323323841574,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
518.0,0.000776598498576236,0.0009483167377904221,0.0,0.0,0.0,0.0,0.0
520.0,0.011131245146259384,0.005689900426742532,0.0,0.0008227067050596463,0.0003408316291751875,0.0,0.0
521.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
522.0,0.0002588661661920787,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
523.0,0.0005177323323841574,0.001422475106685633,0.0,0.0,0.0,0.0,0.0
524.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
525.0,0.01527310380533264,0.006638217164532954,0.01818181818181818,0.0008227067050596463,0.0,0.0,0.0
529.0,0.0002588661661920787,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
530.0,0.011390111312451462,0.017069701280227598,0.0,0.0,0.0,0.0006849315068493152,0.0
531.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
532.0,0.0005177323323841574,0.0009483167377904221,0.0,0.0,0.0,0.0,0.0
533.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
535.0,0.01009578048149107,0.008060692271218587,0.03636363636363636,0.0008227067050596463,0.0003408316291751875,0.0,0.0
536.0,0.0002588661661920787,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
537.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
538.0,0.0005177323323841574,0.0009483167377904221,0.0,0.0,0.0,0.0,0.0
539.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
540.0,0.028216412114936574,0.012802275960170695,0.01818181818181818,0.0,0.0,0.0,0.0
542.0,0.0002588661661920787,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
543.0,0.0005177323323841574,0.0,0.0,0.0,0.0,0.0,0.0
544.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
545.0,0.011390111312451462,0.014224751066856332,0.0,0.0008227067050596463,0.0006816632583503749,0.0,0.0
546.0,0.0005177323323841574,0.0,0.0,0.0,0.0,0.0,0.0
548.0,0.0005177323323841574,0.0,0.0,0.0,0.0,0.0,0.0
550.0,0.012943308309603935,0.012802275960170695,0.01818181818181818,0.0012340600575894696,0.0,0.0,0.0
552.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
553.0,0.0005177323323841574,0.001422475106685633,0.0,0.0,0.0,0.0,0.0
554.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
555.0,0.016826300802485115,0.016121384542437174,0.01818181818181818,0.0004113533525298232,0.0,0.0006849315068493152,0.0
557.0,0.0002588661661920787,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
558.0,0.000776598498576236,0.0009483167377904221,0.0,0.0,0.0,0.0,0.0
560.0,0.010872378980067305,0.011853959222380276,0.0,0.0012340600575894696,0.0003408316291751875,0.0,0.0
562.0,0.000776598498576236,0.0,0.0,0.0,0.0,0.0,0.0
563.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
564.0,0.0,0.00047415836889521106,0.0,0.0,0.0,0.0,0.0
565.0,0.009060315816722756,0.007112375533428166,0.0,0.0008227067050596463,0.0,0.0,0.0
566.0,0.0,0.0009483167377904221,0.0,0.0,0.0,0.0,0.0
567.0,0.0005177323323841574,0.0,0.0,0.0,0.0,0.0,0.0
568.0,0.0002588661661920787,0.0009483167377904221,0.0,0.0004113533525298232,0.0,0.0,0.0
569.0,0.000776598498576236,0.0,0.0,0.0,0.0,0.0,0.0
570.0,0.023297954957287082,0.009957325746799429,0.01818181818181818,0.0012340600575894696,0.0,0.0006849315068493152,0.0047619047619047615
571.0,0.0005177323323841574,0.0,0.0,0.0,0.0,0.0,0.0
572.0,0.0012943308309603936,0.0,0.0,0.0,0.0,0.0,0.0
573.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
575.0,0.01009578048149107,0.005689900426742532,0.01818181818181818,0.0,0.0,0.0013698630136986301,0.0047619047619047615
576.0,0.0,0.0009483167377904221,0.0,0.0,0.0,0.0,0.0
577.0,0.000776598498576236,0.0,0.0,0.0,0.0,0.0,0.0
579.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
580.0,0.015014237639140563,0.005689900426742532,0.01818181818181818,0.0004113533525298232,0.0003408316291751875,0.0,0.0
581.0,0.0002588661661920787,0.0,0.0,0.0,0.0,0.0,0.0
583.0,0.000776598498576236,0.0,0.0,0.0,0.0,0.0,0.0
