code_emd;CODE_IRIS;AREA;PERCENTAGE
001021;671300104;22784.66948220000;0.45883894908
001021;671540000;4938063.11427000000;99.44299133220
001021;673380000;275.81114201900;0.00555430021
001021;673640000;17730.39300160000;0.35705564647
001022;671540000;654833.90162000000;99.99999436270
001023;671540000;956670.98658700000;99.99999749900
001024;671540000;635149.11738600000;100.00000000100
001025;670450000;1360.31191093000;0.01333140172
001025;670490000;1049.34298178000;0.01028382735
001025;671520101;6477.49717791000;0.06348111510
001025;671970000;10161255.43930000000;99.58288030100
001025;672170000;1051.67185633000;0.01030665091
001025;672660000;9507.50018079000;0.09317591297
001025;672680000;26252.87318880000;0.25728481524
001026;671970000;1619647.96541000000;99.92999872350
001027;671970000;80036.70619250000;99.99999999980
001028;671310000;19427.83984390000;0.42671322666
001028;672000000;4460302.09282000000;97.96611013970
001028;672170000;13969.50726690000;0.30682636714
001028;672660000;11165.38855380000;0.24523668174
001028;673360000;51148.21147730000;1.12341971794
001029;671370000;15858.99177290000;0.60709389687
001029;672000000;44827.52668610000;1.71603076996
001029;672170000;2531933.77269000000;96.92429144850
001029;672660000;18194.54027550000;0.69650041540
001030;671300103;3067.87342430000;0.05451450619
001030;671970000;31035.57528340000;0.55148594055
001030;672000000;7294.27945497000;0.12961553086
001030;672170000;4842.28641327000;0.08604489695
001030;672660000;5564537.08790000000;98.87891368560
001030;672860000;2301.10220427000;0.04088938265
001030;673360000;3292.40100555000;0.05850424388
001030;674380000;17944.81033810000;0.31886989421
001031;671300101;22751.14523000000;0.23492916720
001031;671300104;7352.18520566000;0.07591893639
001031;672000000;75039.93112730000;0.77486510453
001031;672660000;4369.73713151000;0.04512206726
001031;673360000;9521094.74874000000;98.31517655810
001031;673780000;54942.07259330000;0.56733387389
001032;673360000;719638.77786100000;99.82383094850
001033;673360000;286968.45024000000;100.00000000000
001034;673360000;500067.36303400000;100.00001012500
001035;673360000;253026.85476900000;100.00000716100
001036;671540000;23231.98759380000;2.03032396004
001036;673380000;1122302.53609000000;98.08191056570
001037;671540000;2966.00450107000;0.15774839269
001037;673380000;1876025.78220000000;99.77734412630
001038;670550000;80160.01737180000;1.61762764802
001038;671540000;79991.43999270000;1.61422575967
001038;671920000;14518.84514790000;0.29299002294
001038;673380000;4773123.33826000000;96.32153949730
001038;673970000;4064.39399553000;0.08201939465
001039;671300104;50667.19153970000;0.51690004336
001039;671540000;8657.10192702000;0.08831861853
001039;672850000;27632.43324090000;0.28190246008
001039;673640000;9713564.37945000000;99.09650991860
001040;670540000;39937.55975510000;0.97568278609
001040;671300103;6483.03834885000;0.15838195817
001040;672660000;6873.66933326000;0.16792515334
001040;674380000;4033306.21240000000;98.53449901760
001041;670540000;8685.70350561000;0.17966841819
001041;672850000;22324.02493480000;0.46178438454
001041;675010000;4742171.89836000000;98.09435968080
001041;675260000;59957.10532240000;1.24024476147
001042;670540000;743.93341719800;0.00620764186
001042;672330000;34436.84755669990;0.28735315771
001042;675010000;21406.06044880000;0.17861969084
001042;675260000;11930798.10280000000;99.55477205570
001043;671370000;35617.61048940000;6.67472277932
001043;672170000;496416.47913300000;93.02820531100
002001;670010000;4785334.77701000000;96.30533705430
002001;670650000;40569.50114330000;0.81646523468
002001;671820000;19153.28159790000;0.38546169201
002001;672120000;59338.53106040000;1.19419382350
002001;672260000;33497.39235229990;0.67413834376
002001;673500000;28825.00970580000;0.58010617954
002002;670010000;218623.03142500000;99.99999999980
002003;670010000;134182.58241400000;99.99999999990
002004;670010000;402647.70107200000;100.00000000000
002005;670010000;241856.84734700000;100.00000000100
002006;670010000;121998.92537800000;92.04814154630
002006;673500000;9190.22706135000;6.93402272820
002007;670010000;10891.64640540000;0.21172977660
002007;670650000;5099764.33837000000;99.13762565090
002007;672260000;10447.80105400000;0.20310157902
002007;672470000;20404.56590270000;0.39665758686
002007;673630000;4723.73575184000;0.09182776214
002008;670490000;6013.81876936000;0.13610597372
002008;671080000;4361348.55249000000;98.70693052630
002008;671120000;19280.31537270000;0.43635603234
002008;671240000;15928.78030080000;0.36050340660
002008;671820000;6742.12653198000;0.15258918364
002008;672470000;1413.39338265000;0.03198820749
002009;671080000;1243906.70571000000;100.78884909100
002010;671080000;861589.19851200000;100.52157416100
002011;671080000;425783.22792900000;94.94300463670
002011;671120000;25142.05449040000;5.60628516926
002012;671080000;105282.11268500000;97.96947306430
002013;671080000;247667.63316800000;100.90578055000
002014;670010000;16386.22479040000;0.52542743429
002014;670650000;17227.94805840000;0.55241745199
002014;671080000;24863.95901990000;0.79726760504
002014;671240000;3250.49852856000;0.10422785748
002014;671820000;3048135.91661000000;97.73906159190
002014;672120000;5102.98457412000;0.16362817710
002014;672470000;5852.80860558000;0.18767142819
002015;671820000;221675.53637800000;99.94070079440
002016;671820000;447287.72575100000;100.02941473900
002017;671820000;237585.50212400000;97.05426727670
002017;672120000;6186.17118236000;2.52706628134
002018;671820000;170175.90993800000;99.33207854380
002019;670650000;38590.69039110000;1.13045846384
002019;671080000;17279.50235250000;0.50617803121
002019;671280000;19267.39842900000;0.56441057181
002019;671820000;1297.59544225000;0.03801118185
002019;672470000;3335216.58747000000;97.70034642630
002020;670650000;2509.57126096000;0.04803455577
002020;670810000;2142.76015784000;0.04101359221
002020;671270000;1721.31843445000;0.03294696892
002020;671280000;4794.05277082000;0.09176077156
002020;671500000;1244.77176998000;0.02382560716
002020;671810000;26071.84015120000;0.49902916856
002020;673630000;5183000.79004000000;99.20544771310
003001;670340000;5360100.01436000000;99.23086810430
003001;671090000;348.40586601200;0.00644999467
003001;672360000;12111.21383830000;0.22421340269
003001;674520000;1117.16948001000;0.02068202030
003001;674950000;21502.85575640000;0.39807970704
003002;670340000;2912932.46192000000;98.57481446380
003002;671630000;8032.11355077000;0.27180997616
003002;672360000;19551.60422140000;0.66163420669
003002;675390000;10801.79797240000;0.36553721891
003003;670340000;3858028.21235000000;99.65827784870
003003;672980000;12403.32806340000;0.32039535388
003004;670340000;6056161.37636000000;98.44335148740
003004;671190000;39498.63118660000;0.64205317387
003004;672560000;14124.35802420000;0.22959248526
003004;672980000;442.92390305300;0.00719976083
003004;673610000;655.08903317400;0.01064852073
003004;674950000;38287.67924750000;0.62236906046
003005;671090000;4109677.72854000000;99.00062836030
003005;671630000;1831.46355268000;0.04411928490
003005;672360000;3055.98433911000;0.07361754128
003005;674520000;24163.58542030000;0.58209190551
003005;675320000;6933.05453802000;0.16701473961
003006;670340000;16667.78347780000;0.24689184088
003006;671070000;8135.41759357000;0.12050601861
003006;671090000;14764.42344840000;0.21869828640
003006;671630000;6681526.26694000000;98.97022733230
003006;672360000;10673.38343220000;0.15809968299
003006;674060000;9724.85218618000;0.14404954694
003006;675390000;15420.20335850000;0.22841203805
003007;670970000;26105.81358130000;0.60729379396
003007;671730000;4215274.97888000000;98.05901381070
003007;672960000;17309.67901940000;0.40267125218
003007;673090102;896.87401981300;0.02086378287
003007;673260000;12280.48357500000;0.28567818577
003007;673750000;23300.02540820000;0.54202336140
003007;674850000;14843.25521220000;0.34529537815
003008;671380000;27007.64379520000;1.23223482361
003008;672280000;2138980.15659000000;97.59184681020
003008;672530000;4009.39124824000;0.18293011990
003008;674520000;24361.06508220000;1.11148358450
003009;672280000;1962117.02300000000;97.57578142990
003009;674520000;37259.26267980000;1.85289747190
003009;675320000;6512.35866222000;0.32385860679
003010;670340000;23437.50264910000;0.72199994955
003010;671090000;11780.43653400000;0.36290020787
003010;672360000;3216503.95564000000;99.08545839790
003011;671380000;56176.94326280000;1.18354966330
003011;672280000;18581.07770150000;0.39147071699
003011;672530000;4602053.31634000000;96.95719162880
003011;673350000;54367.69230710000;1.14543191899
003011;675420000;19351.62130200000;0.40770471916
003012;670340000;65385.53769880000;1.33324020175
003012;672560000;21270.27827320000;0.43371043650
003012;673750000;9718.31869947000;0.19816084167
003012;674950000;4806573.84600000000;98.00817902120
003013;671730000;13952.90067580000;0.29081989805
003013;672560000;10284.59187840000;0.21436144577
003013;673750000;4730374.25632000000;98.59505137620
003013;674850000;817.29222901300;0.01703479787
003013;674950000;36572.54796290000;0.76228054060
003014;671070000;3616.52452241000;0.10485493514
003014;671090000;2276.47410929000;0.06600246828
003014;671630000;16197.54881540000;0.46962018921
003014;672580000;2984.06810254000;0.08651794434
003014;674060000;3419459.33442000000;99.14136749460
003014;674230000;4192.06970590000;0.12154188210
003014;675320000;3826.65571491000;0.11094732921
003015;671020000;9177.14162172000;0.13802962255
003015;671090000;17467.91709140000;0.26272777540
003015;672280000;38994.73593700000;0.58650382706
003015;674520000;6589138.27080000000;99.10452577750
003016;671020000;9914.99867430000;0.35145510375
003016;674520000;2782350.19972000000;98.62544718780
003016;674950000;30091.58693720000;1.06665085458
003017;671090000;22813.99064060000;1.40850838661
003017;672280000;6425.26227454000;0.39668797724
003017;674520000;1588660.58215000000;98.08199664410
003018;670340000;27025.67760400000;0.36769201482
003018;673750000;12315.30120840000;0.16755316854
003018;674520000;12717.07972960000;0.17301947936
003018;674950000;7278758.69665000000;99.02957808540
003018;675480000;17485.82960140000;0.23789967494
003019;674950000;358365.69171000000;99.99999999990
003020;674950000;766987.84595100000;99.99999999990
003021;674950000;533551.82855500000;99.99999999990
003022;674950000;47636.64860570000;99.99999999980
003023;674950000;1045799.65858000000;100.17631580400
003024;671090000;14408.16707010000;0.20669406211
003024;672080000;19461.10028670000;0.27918151225
003024;672280000;7118.74446927000;0.10212278941
003024;672580000;14173.12912130000;0.20332229746
003024;673830000;8408.42478935000;0.12062405074
003024;674060000;11301.11253870000;0.16212144443
003024;674520000;12458.90466360000;0.17873068808
003024;675320000;6778469.17348000000;97.24132997230
003024;675420000;4090.68518686000;0.05868340740
003024;675560000;104175.21240600000;1.49445781123
003025;675320000;1513914.23717000000;100.00000000000
003026;675320000;676642.34820800000;100.14774527200
003027;675320000;101192.35085200000;100.94670503000
003028;672530000;9262.89306021000;0.46741444720
003028;675320000;10784.06140590000;0.54417405748
003028;675420000;1954936.96733000000;98.64798999020
004001;670330000;3495043.11024000000;98.33527365350
004001;670670101;18015.59125650000;0.50688018441
004001;672490000;6811.16474415000;0.19163647712
004001;673010000;20627.68267400000;0.58037304737
004001;674170000;5470.16429283000;0.15390657159
004001;675100000;8239.41427490999;0.23182119130
004002;670390000;2503235.13029000000;98.17971189660
004002;670670103;20222.88612820000;0.79316445737
004002;671000000;16234.41971640000;0.63673229545
004002;672980000;685.30224000500;0.02687832864
004002;673610000;8927.46561711000;0.35014529464
004003;670330000;2891.88830453000;0.01116044811
004003;670390000;12954.44274230000;0.04999411137
004003;670670101;2540730.00064000000;9.80524914416
004003;670670102;5077583.78503000000;19.59553909700
004003;670670103;7737155.63283000000;29.85942568790
004003;670670104;10338723.99960000000;39.89946378540
004003;671000000;37410.07352220000;0.14437389699
004003;671190000;6881.52967192000;0.02655737245
004003;671560000;53395.63649060000;0.20606578380
004003;672490000;11000.17201200000;0.04245214060
004003;672500000;12626.89903760000;0.04873004646
004003;673610000;16373.03653970000;0.06318723457
004003;674170000;5081.68566099000;0.01961136916
004003;675230000;56495.40474240000;0.21802848743
004004;670670103;339077.18717800000;99.84067866990
004005;670670101;2769.58283505000;1.02591206233
004005;670670103;266170.27476100000;98.59509961370
004006;670670101;163233.80297800000;95.22371827540
004006;670670103;8094.22305210000;4.72182845411
004007;670670101;538045.74077500000;100.16579125100
004008;670670101;352381.51923200000;80.16055755870
004008;670670102;84367.54149700000;19.19212216630
004009;670670102;283928.23945200000;100.74850141900
004010;670670102;239683.34179700000;72.34940867410
004010;670670103;92298.72623480000;27.86075250120
004011;670670102;751386.90238300000;100.00000000000
004012;670670102;46405.43653570000;15.12087324240
004012;670670103;93671.60724670000;30.52221044190
004012;670670104;165409.24706900000;53.89739747690
004013;670670103;166846.72278600000;22.68004688320
004013;670670104;572876.95280000000;77.87312768810
004014;670330000;23198.82701620000;2.46983550459
004014;670670101;503881.22292900000;53.64511462650
004014;670670103;406248.59627100000;43.25077324200
004014;672490000;3769.22947260000;0.40128652927
004015;670670103;110206.13009800000;99.99999999920
004016;670670103;113820.99559300000;51.74895367160
004016;670670104;105531.95264600000;47.98032296130
004017;670390000;18946.52868180000;0.49960993190
004017;670670103;34706.16090430000;0.91518309117
004017;671000000;3698517.75694000000;97.52795542190
004017;675390000;42685.56011190000;1.12559562434
004018;670380000;73587.14776360000;0.79937851561
004018;670670102;28551.66109660000;0.31015721032
004018;670670104;23715.06666080000;0.25761719758
004018;671560000;8996808.96210000000;97.73249829560
004018;672050000;54038.36669750000;0.58701975372
004018;672520000;5768.70911497000;0.06266559134
004018;675060102;6034.31206501000;0.06555084098
004018;675230000;16378.21193680000;0.17791681217
004019;671560000;1068884.00372000000;99.88113918050
004020;671560000;1174301.31502000000;100.00000739100
004021;670670103;21166.13510580000;1.41917641197
004021;672490000;1443534.43919000000;96.78810116890
004021;673010000;1288.89830805000;0.08641984316
004021;675390000;25083.21659530000;1.68181432985
004022;670670102;16336.72794350000;0.40002841259
004022;672500000;4044696.48363000000;99.04024351580
004022;673310000;24548.00101130000;0.60109331017
004022;674170000;3951.63297983000;0.09676144902
004023;670340000;4952.28067850000;0.18793555095
004023;670390000;2714.86862042000;0.10302734499
004023;672980000;2611096.25446000000;99.08925705410
004023;673610000;1328.34768390000;0.05040985559
004023;675390000;14308.87576190000;0.54301172012
004024;670330000;8097.93595423000;0.13570975810
004024;672490000;252.65703864100;0.00423416853
004024;672930000;14959.20329700000;0.25069472916
004024;673010000;5732490.38308000000;96.06829290760
004024;674600000;30167.26989530000;0.50556004927
004024;675160000;19086.16229340000;0.31985662551
004024;675390000;159433.36759300000;2.67187390361
004025;673010000;223793.00298300000;100.00000000000
004026;673010000;156866.42333100000;99.99999999940
004027;673010000;276603.58115000000;99.99999999950
004028;673010000;301880.44518700000;100.00000000100
004029;673010000;361306.82596500000;100.00000443200
004030;673010000;985462.15944500000;98.19553139840
004030;675460000;18835.65137700000;1.87686232137
004031;673010000;172746.51523000000;100.00008316400
004032;670340000;7096.36341930000;0.23516709856
004032;670390000;12554.58558680000;0.41604766999
004032;670670103;10669.75655260000;0.35358613173
004032;671190000;24131.13833920000;0.79968421187
004032;672980000;22684.09573510000;0.75173052198
004032;673610000;2943080.14403000000;97.53102785080
004033;670330000;17673.59632290000;0.74184693974
004033;670670101;18266.77104990000;0.76674537286
004033;672500000;2545.15542096000;0.10683257248
004033;674170000;2343356.38715000000;98.36208391130
005001;670380000;2081200.43283000000;94.67969259310
005001;671560000;53033.35537030000;2.41263729549
005001;672050000;34941.46551460000;1.58958606845
005001;672520000;18093.74222830000;0.82313549671
005001;675290000;10316.00404470000;0.46930419403
005002;671510000;13881476.67150000000;99.82839638980
005002;672370000;14283.31965830000;0.10271824319
005002;673560000;17792.63450250000;0.12795541944
005002;675190101;1632.60128270000;0.01174082353
005002;675290000;943.43849698000;0.00678472143
005003;671510000;166399.71469500000;100.00002175900
005004;671510000;294407.83443700000;100.00000000000
005005;671510000;226102.07770200000;100.00000000000
005006;671510000;468702.27067900000;100.00000339300
005007;671510000;867851.46617600000;100.00000538500
005008;671510000;938103.50937200000;100.00000323300
005009;671510000;250640.15620600000;100.00000893000
005010;671510000;173567.19585000000;99.99999999910
005011;670460101;37551.16434860000;0.35774250672
005011;670460103;12474.10371640000;0.11883831594
005011;671690000;10393153.43550000000;99.01351468800
005011;672520000;8271.06297182000;0.07879677907
005011;675230000;31168.11657520000;0.29693247458
005011;675290000;12124.36959350000;0.11550646820
005012;671690000;165048.87677900000;93.43377277550
005012;672520000;10702.71336880000;6.05878033523
005013;671690000;427649.63924100000;100.00000000100
005014;671690000;1143387.35838000000;100.00000000000
005015;670380000;2288.27619389000;0.02703507536
005015;671560000;40054.18675090000;0.47322432497
005015;672050000;8413284.51776000000;99.39961860810
005015;675290000;8448.02424109000;0.09981005466
005016;672050000;490016.40413400000;100.00000000000
005017;672050000;455840.56942800000;100.00000046200
005018;672050000;449188.51173400000;99.99999925120
005019;672050000;323742.28762600000;99.99999999970
005020;672050000;413961.31974200000;99.99999999980
005021;672050000;4311597.44480000000;100.05912091600
005022;672050000;91967.29725250000;100.00000000000
005023;672050000;1560257.49530000000;99.30798199170
005023;675060102;8675.28342203000;0.55216840326
005024;671510000;7101.72161443000;0.14361513992
005024;672370000;4928856.11650000000;99.67419159100
005024;675190101;4962.87141633000;0.10036206874
005024;675190102;8285.89511826000;0.16756218441
005025;672370000;515813.08818200000;100.00000000100
005026;672370000;183264.70816000000;99.99999999990
005027;672370000;255746.97014600000;100.00000000000
005028;671510000;9800.83256543000;1.91432826523
005028;672370000;498789.54314700000;97.42508245820
005028;675190101;2079.66320967000;0.40620610931
005029;672370000;184994.65216400000;97.25432935120
005029;675190101;4652.49690132000;2.44588403315
005030;672370000;302492.52875100000;99.57676074640
005031;671690000;6522.67383283000;0.24514593628
005031;672520000;2648447.96076000000;99.53835982860
005031;675230000;5366.10964794000;0.20167802461
005031;675290000;2365.83014936000;0.08891654893
005032;671690000;812.61429358300;0.26910850678
005032;672520000;301658.98817000000;99.89856258400
005033;672520000;614412.65954800000;100.00000000000
005034;670670102;19468.53461350000;0.12890404926
005034;671560000;12757.52656760000;0.08446947167
005034;671690000;23768.62562320000;0.15737558830
005034;671800404;7203.63250497000;0.04769631704
005034;672500000;21248.23262410000;0.14068769320
005034;672520000;58944.69996920000;0.39028158303
005034;673310000;10087.16841890000;0.06678863513
005034;675230000;14944747.17710000000;98.95138306440
005035;670380000;10160.08218560000;0.05847442563
005035;670460101;37276.64490700000;0.21453865830
005035;671690000;4034.67674275000;0.02322081661
005035;671940000;11870.61212620000;0.06831905621
005035;672050000;8269.26346609000;0.04759217718
005035;672520000;8146.58222336000;0.04688610856
005035;673560000;549.27087975100;0.00316122435
005035;674070000;1544.42852015000;0.00888866537
005035;675290000;17283047.49190000000;99.46930120520
005036;675290000;242450.29254500000;100.01675375900
005037;675290000;293928.07872500000;101.07677663400
005038;675290000;299046.71128900000;100.16153882200
005039;675290000;192393.68259000000;99.72894489220
005040;675290000;359269.49226700000;99.99999999980
005041;672050000;5688.23188742000;1.89629789886
005041;675290000;295012.37603700000;98.34889995540
005042;675290000;424689.80899700000;99.46650101120
006001;671310000;6979088.88277000000;98.45556232340
006001;671370000;1943.92279053000;0.02742335206
006001;672000000;39778.73574960000;0.56116749085
006001;672180303;33860.30944870000;0.47767493196
006001;673780000;26544.80272810000;0.37447344822
006002;671310000;1035048.79797000000;99.19915270720
006002;671370000;6322.33021025000;0.60593259102
006003;671310000;1489951.08146000000;99.22106532980
006003;671370000;1912.93043258000;0.12738874302
006003;672180101;4945.60709437000;0.32934531255
006003;672180303;7788.42388972000;0.51865844805
006004;671310000;935344.57329800000;100.04066555800
006005;671310000;1084929.78437000000;100.10031770300
006005;672180303;4832.26466828000;0.44584565332
006006;671310000;61557.17778220000;100.00000000100
006007;671310000;98666.06310850000;100.99876222000
006008;671370000;2072013.14093000000;97.68507565660
006008;671520101;35464.17467480000;1.67195879108
006008;671520102;8487.46834218000;0.40014176105
006008;672680000;6348.30446511000;0.29929086342
006009;671370000;682931.22504600000;94.26000542480
006009;672170000;29728.25718110000;4.10317405384
006009;672680000;9708.07148860000;1.33993415094
006010;671370000;621236.23942600000;99.71192002900
006010;672180101;1096.76057317000;0.17603625742
006011;671370000;626739.56444700000;96.70954582090
006011;672170000;20531.85321960000;3.16818390344
006012;671310000;12714.59658740000;1.86651436351
006012;671370000;667742.24627700000;98.02517014440
006012;672170000;2411.96906569000;0.35407925643
006013;671370000;782122.87268000000;100.04945235900
006014;671370000;632006.85779300000;99.60733614470
006014;671520102;3319.10115052000;0.52310638709
006014;672180101;1154.95527954000;0.18202653554
006015;671370000;8456.55361069000;0.22899018984
006015;671520101;6881.75101296000;0.18634700890
006015;671970000;38543.29413850000;1.04369186885
006015;672680000;3644879.32655000000;98.69760748500
006016;672680000;317920.41566200000;100.72541879000
006017;672680000;262238.66069300000;98.67515357590
006018;672680000;351598.70847000000;99.99999999990
006019;671370000;11584.57472510000;3.54099004561
006019;672680000;314081.24094000000;96.00339883590
006020;671310000;40068.08752040000;0.28583857614
006020;673360000;12157.82902180000;0.08673177962
006020;673780000;13975078.00620000000;99.69570912630
006021;673780000;573892.31936300000;100.31483011400
006022;673780000;762914.78174900000;100.08341034800
006023;671310000;15384.92177620000;3.61699229179
006023;673780000;410090.01311400000;96.41208697380
006024;673780000;798389.05946900000;99.82759977900
007001;670450000;1424.17465212000;0.01393960658
007001;670490000;10159429.89950000000;99.43896678110
007001;671080000;4446.78849756000;0.04352449479
007001;671120000;6447.82904585000;0.06311037771
007001;671240000;15988.30823530000;0.15649114835
007001;671520101;18366.46530850000;0.17976819091
007001;672230000;17106.45313080000;0.16743538185
007002;670490000;27022.82768240000;0.70923950275
007002;671080000;23832.09319240000;0.62549567810
007002;671240000;3752488.28563000000;98.48758083620
007002;671520101;10716.01587810000;0.28125190532
007003;671240000;680086.78551300000;100.00000000000
007004;671240000;549604.16342300000;99.99999999990
007005;671080000;34085.82791500000;1.41735901589
007005;671240000;2365484.71793000000;98.36173263200
007005;671820000;1781.36928471000;0.07407300837
007005;672120000;1590.04806199000;0.06611747739
007006;671240000;83038.83847400000;94.96642659370
007006;672120000;2654.35182449000;3.03561938397
007007;671240000;810055.61731200000;98.85978820560
007007;672120000;1364.05084568000;0.16646977667
007007;672670302;8755.48644660000;1.06852605827
007008;670490000;62888.86442170000;0.39864861568
007008;671240000;21852.29529680000;0.13852034616
007008;671370000;44934.19911130000;0.28483510455
007008;671520101;11550623.69520000000;73.21868805720
007008;671520102;4063868.02366000000;25.76060765050
007008;671970000;938.92474209700;0.00595178577
007008;672670302;9437.99447384000;0.05982686230
007008;672680000;19710.44460510000;0.12494328731
007009;671520101;910239.57246000000;99.99999999990
007010;671520101;390913.21204300000;99.99999999980
007011;671520101;491063.88854200000;100.00000000000
007012;671520102;382867.38964700000;99.99313138030
007013;671520102;436195.75757600000;100.01219285100
007014;671520102;454967.18817300000;99.99409283940
007015;671520102;569942.69921000000;100.02407350500
007016;671520102;742268.24305700000;99.86201112970
007016;673650101;4728.71325018000;0.63618350864
007017;671520102;200204.97192000000;95.86515094600
007017;672180103;5972.12848218000;2.85966423773
007018;671520102;440742.41679100000;100.00000000000
007019;671520102;547837.17471200000;98.62128566870
007019;672180103;6785.42991138000;1.22150860249
007020;671370000;470.65253466400;0.46919657451
007020;671520102;96441.21042510000;96.14287024940
007021;671520101;26893.01888850000;4.48811742072
007021;671520102;565552.67759100000;94.38385609140
007021;672670302;8511.24822388000;1.42042370119
007022;670010000;12423.50289840000;0.23907607900
007022;671240000;55671.64783680000;1.07133707661
007022;671820000;17657.12955520000;0.33979122757
007022;672120000;5094598.27817000000;98.03970670780
007022;672670102;3704.14696598000;0.07128206432
007022;672670301;9343.11496406000;0.17979754257
007022;675510000;8761.96983014000;0.16861407032
007023;672120000;173533.12853200000;100.00000000000
007024;672120000;369954.98356300000;99.99999999970
007025;672120000;278103.32639300000;99.99999999960
007026;672120000;485290.39808700000;100.15366615100
007027;672120000;399232.79896000000;99.29338074600
008001;671180101;675051.08699900000;24.35112495690
008001;671180102;2042547.74117000000;73.68084613690
008001;672670102;3797.31439331000;0.13698056202
008001;673430000;21821.79672390000;0.78717790259
008001;674821404;11335.54214350000;0.40890713089
008001;675510000;18400.60636210000;0.66376526671
008002;671180102;325635.55868000000;99.84086096690
008002;674821606;1140.48730543000;0.34967690555
008003;671180102;322163.01951600000;100.07203994300
008004;671180101;316091.14739900000;54.99078838100
008004;671180102;256881.02569500000;44.68992643200
008005;671180102;203037.90810500000;98.93102378600
008005;672670101;1457.80758402000;0.71032251128
008005;674821403;609.27597159900;0.29687212699
008006;671180101;452790.63201700000;99.26360842280
008007;671180102;137676.90537300000;99.08709333840
008008;671180101;232689.15537200000;98.66627156160
008008;674821603;3986.13871573000;1.69022679368
008009;671180101;236713.07376000000;98.37696885290
008009;673430000;3669.24802379000;1.52492421654
008030;670010000;33847.92512850000;0.49803183323
008030;670970000;342.43611999700;0.00503853893
008030;672260000;36044.42654450000;0.53035073085
008030;673430000;674.56211480100;0.00992537668
008030;673500000;6717057.91189000000;98.83349283830
008030;675510000;7499.81007078000;0.11035075693
008031;673500000;411771.55736700000;99.66564106950
008032;673500000;452681.82559400000;100.00000000000
008033;671180101;14535.35205520000;0.34325713268
008033;671180102;36819.03056580000;0.86949355009
008033;673430000;14882.63951050000;0.35145844048
008033;673500000;92036.17695070000;2.17346467312
008033;675510000;4081010.58316000000;96.37441087830
008034;675510000;325514.51174800000;99.99999999960
008035;675510000;113110.92425500000;100.12162360500
008036;675510000;298023.54123800000;100.00000000000
008037;671180102;30117.83763530000;6.31553417777
008037;675510000;446824.07839200000;93.69639257320
008038;675510000;219925.20172300000;99.13958023640
008039;671180101;78391.73755380000;91.12618109950
008039;674821701;9584.33556271000;11.14127490290
009001;670340000;21885.54899620000;0.29005536223
009001;670670103;19489.93476130000;0.25830561016
009001;671190000;7452814.04347000000;98.77424950110
009001;673610000;38855.74507320000;0.51496616393
009001;675060101;14064.87850950000;0.18640580739
009002;670340000;26839.10953700000;0.51359396266
009002;672560000;5134764.52732000000;98.25899988460
009002;673090101;5918.50865512000;0.11325674978
009002;673750000;23924.24452710000;0.45781502301
009002;674950000;18130.75234230000;0.34695059196
009002;675060102;21601.77408190000;0.41337216259
009003;672560000;299638.84709800000;100.15020346700
009004;672560000;351356.89640300000;100.00000000000
